"SMILES","count_PGK2"
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(Oc4ccc(C#N)cc4)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ccncc4c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ncoc4c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc(N4CCN(C)CC4)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ccc(C)cn3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)C(=O)N(C)C4)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(Cc4cccnc4)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3S(C)=O)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)CSc3nnc(N4CCOCC4)n3-c3ccccc3C)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(C)(=O)=O)nc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCn3ncc([N+](=O)[O-])n3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3ccc(-c4nc(-c5ccccn5)no4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC(C)(C)Oc3ccc(C#N)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccn3C)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4c(c3)ncn4C)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4cn[nH]c4c3)c2)CC1,5
CCC(C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)NC2CCC(C(=O)NC)CC2)c1)(CC)NC(=O)c1c(C)noc1C,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(N(C)C(=O)OC(C)(C)C)cc3)c2)CC1,5
CCOc1cc(F)ccc1-c1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)NC2CCC(C(=O)NC)CC2)c1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(F)c3OC)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4[nH]nc(C)c4c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3CCN(S(C)(=O)=O)CC3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C)nc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(NC(=O)c4ccccc4)cc3)c2)CC1,5
CCn1ncc2cc(-c3cccc([C@H]4CN(C(=O)c5cnc6[nH]cnc6c5)C[C@@H]4C(=O)NC4CCC(C(=O)NC)CC4)c3)ccc21,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccncc3Cl)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(=O)Nc4ncc[s]4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(-c4ccccc4)no3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)c2cc(NCc3ccncc3C)ccc2Sc2ccc(C#Cc3ccc(-c4cnco4)cc3)cc2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(N(CC(=O)NC)CC(=O)N4CCOCC4)c3)c2)CC1,5
CCN(CC)C(=O)c1cc(F)cc(-c2cccc([C@H]3CN(C(=O)c4cnc5[nH]cnc5c4)C[C@@H]3C(=O)N3CCC(CC(=O)NC)CC3)c2)c1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C#N)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(Br)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc4cccnc34)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)cnn3C)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(F)c(C(=O)N(C)C)c3)c2)CC1,5
CCC(C#Cc1cccc([C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2C(=O)N2CCC(CC(=O)NC)CC2)c1)(CC)NC(=O)c1cccc(C(F)(F)F)c1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc4cn[nH]c34)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3(O)c4ccccc4-c4ccccc43)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)CCN4C)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ccccc3[N+](=O)[O-])c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(OC)nnc3OC)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OCC4CC4)nc3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4c(c3)OCO4)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3NC(C)=O)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc4ccccc4[nH]3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3-c3nn[nH]n3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C4CC4)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(F)(F)F)c(F)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(Cc4cccnc4)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(C)(=O)=O)nc3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)C3=NN=C(c4ccco4)C3)C[C@@H]2c2cccc(C#CC3CCN(C(=O)C4CCCN(S(=O)(=O)c5ccccc5)C4)CC3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CC3CCN(C(=O)C4CCCN(S(=O)(=O)c5ccccc5)C4)CC3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3ccc(-c4nc(-c5ccccn5)no4)cc3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(NS(C)(=O)=O)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(F)ccc3C#N)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCOc3c(C#N)c(C(F)(F)F)nn3C)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(C)cnn3C3CCCCO3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4[nH]ccc4c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN3CCC(C(=O)Nc4cc(C)n[nH]4)CC3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(OC(F)(F)F)cc3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(OC(F)(F)F)c3F)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(N(C)Cc4cn5ccccc5c4C#N)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCCS(=O)(=O)NC(=O)C3(c4cccc(F)c4)CCCC3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(N4CC(C)(C)C4=O)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc4cc(C)ccc4[nH]3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4[nH]nc(C)c4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(C)=O)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(C#N)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)cc(C)c3OC)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)CN3CCN(Cc4csc(C)n4)CC3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCN3CCN(S(=O)(=O)c4ccc(OC)cc4)CC3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C)[nH]n3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4cnn(C)c4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCC(NC(=O)OC(C)(C)C)C(=O)O)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(OC)nnc3OC)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cncc(S(C)(=O)=O)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccccc3-c3nn[nH]n3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc(C#N)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCC3(C(=O)Nc4ccc(CC#N)cc4)CCC3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4ccccc4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C(F)(F)F)ccc3CO)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(N(C)C(=O)OC(C)(C)C)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3cccc(OC)n3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C#N)ccn3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(CN4C(=O)CCC4=O)cc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCn3nc(C)nc3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C4CCCC4)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnccc3C(=O)O)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(OC)cc3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccnc3OCc3ccccc3)c2)CC1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)C2=NN=C(c3ccco3)C2)C[C@@H]1c1cccc(-c2ccc3ncoc3c2)c1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2ccn(-c3ccccc3)n2)c1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cc(OC)c(OC)c(OC)c2)c1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cncc(C(C)(C)O)c3)c2)CC1,5
CNC(=O)CC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn4c3CCCC4)c2)CC1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(C#CC2(NC(C)=O)CCCCC2)c1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cccc3cc[nH]c23)c1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(-c2cccc(N(C)C)c2)c1,5
CNC(=O)C1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)NC)cc3C)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(S(=O)(=O)N(C)C)c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N)nc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N)nc3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#Cc3ccc(C)cn3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(F)cc(F)c3OC)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc4ccnn4c3)c2)CC1,5
CNC(=O)CCC1CCN(C(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnn(C(C)C)c3)c2)CC1,5
CNC(=O)CCNC(=O)[C@H]1CN(C(=O)c2cnc3[nH]cnc3c2)C[C@@H]1c1cccc(C#CCCS(=O)(=O)NC(=O)C2(c3cccc(F)c3)CCCC2)c1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4ccc(C#N)cc4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3c(OC)cc(C)cc3OC)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cnc(N)nc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4ncnn4c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(Cl)c3Cl)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(C#CCNC(=O)c3cc(-c4cc(OC)ccc4OC)on3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc4nnn(C)c4c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc(C#N)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(S(=O)(=O)Nc4ccc(C)cc4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(C(F)(F)F)c(C#N)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3cccc(OC(F)(F)F)c3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccc(-c4nnco4)cc3)c2)CC1,5
CNC(=O)C1CCC(NC(=O)[C@H]2CN(C(=O)c3cnc4[nH]cnc4c3)C[C@@H]2c2cccc(-c3ccnc4[nH]ccc34)c2)CC1,5
CC(C)(C)c1cc(C(=O)N[C@H](CC(F)F)C(=O)NCc2ccc3[nH]ncc3c2)nn1-c1ccccc1,5
COc1ccc2ncc(C(=O)N[C@@H](Cc3ccccc3)C(=O)Nc3nc(C)co3)cc2c1,5
O=C(COc1ccc(Cl)cc1)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,5
Cc1nc(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)cs1,5
CCOc1cccc(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)c1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc(Cl)s1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc(C(F)(F)F)cn1,5
CC(C)Cc1ocnc1C(=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,5
CC(C)COCC(=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1csc(-c2ccc(Cl)cc2)n1,5
Cc1cccc2cc(C(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)cnc12,5
Cn1cncc1C(=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,5
CC1=NN(CC(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)C(=O)C1,5
Cc1cccn2c(CC(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)cnc12,5
CC(=O)N1CCC[C@H]1C(=O)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cnc(-c2ccccc2)nc1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cc(Oc2ccccc2)ccn1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc(=O)n(Cc2ccccc2)c1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cc2ncccc2o1,5
O=C(CCc1ncc(-c2ccccc2)o1)N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1,5
Cc1ccc2[nH]c(O)c(CC(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)c2c1,5
Cn1cc(C(=O)N[C@@H](C(=O)NCc2ccc3[nH]ncc3c2)c2ccc(F)cc2)nn1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1ccc2ccccc2n1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cnc2nccn2c1,5
O=C(N[C@@H](C(=O)NCc1ccc2[nH]ncc2c1)c1ccc(F)cc1)c1cnc(-c2cccnc2)s1,5
COc1ccc(-n2nc(C(=O)N[C@@H](C(=O)NCc3ccc4[nH]ncc4c3)c3ccc(F)cc3)nc2C)cc1,5
CNC(=O)C1CCN(C(=O)c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cn[nH]c6c5)c34)cc2)CC1,5
CNC(=O)CC1CCN(C(=O)c2ccc(-c3ccc(Cc4c[nH]c5cc(Cl)cc(NCc6cccc(O)c6)c45)o3)c(C)c2)C1,5
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1ccc(-c2ccc(Cc3c[nH]c4cc(Cl)cc(NCc5ccc(-c6ccn[nH]6)s5)c34)o2)c(C)c1,5
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1ccc(-c2ccc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cc[nH]c6c5)c34)o2)c(C)c1,5
CCOc1cc(Cc2c[nH]c3cc(Br)cc(NCc4ccc(-c5cccnc5)cc4)c23)ccc1OC(C)C(=O)NC,5
CNC(=O)CC1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4cc(Br)cc(NCc5cccc(O)c5)c34)c2)CC1,5
CNC(=O)CC1CCN(C(=O)c2cc(F)cc(Cc3c[nH]c4cc(Br)cc(NCc5ccc6cc[nH]c6c5)c34)c2)CC1,5
CNC(=O)CCOCCOCCOCCOCCNC(=O)c1ccc(COc2ccccc2Cc2c[nH]c3ccc(C(COC)NCc4ccc(-c5cccc(C#N)c5)nc4)cc23)cc1,5
CNC(=O)CN1CCN(C(=O)CN(C)c2ccc(C(F)(F)F)cc2Cc2c[nH]c3c(C)cc(CNCc4ccc(-c5cccc(C#N)c5)nc4)cc23)CC1,5
